Ticker,Exchange,Market Capitalization,Last,Change %,Change,Volume,Price to Earnings Ratio (TTM),Number of Employees,Sector
LIVN,NASDAQ,3199586976,65.84,1.37028483,0.89,1032201,,4000,Health Technology
HI,NYSE,3197211523,42.61,-1.93325662,-0.84,238955,,11000,Producer Manufacturing
AIT,NYSE,3194599200,82.42,-1.6585133,-1.39,120126,169.96552423,6200,Distribution Services
GDOT,NYSE,3187930878,59.61,-1.09507218,-0.66,549043,65.03722888,1200,Finance
PPBI,NASDAQ,3178910376,33.68,-1.60677768,-0.55,384389,83.14306534,1006,Finance
CWK,NYSE,3178174200,14.34,1.05708245,0.15,1388812,,53000,Finance
IBP,NYSE,3176435295,106.59,-5.58065373,-6.3,148142,37.92836984,8500,Distribution Services
TWOU,NASDAQ,3174995389.5,44.055,6.00336862,2.495,2208591,,3749,Technology Services
AGIO,NASDAQ,3174176634,45.83,-1.77882555,-0.83,652898,,536,Health Technology
MMSI,NASDAQ,3172873200,57.12,-0.15731515,-0.09,224698,,6355,Health Technology
APAM,NYSE,3170170055,51.61,-1.1302682,-0.59,543649,17.7183395,440,Finance
LTHM,NYSE,3168922980,21.66,-1.99095023,-0.44,3875085,,800,Process Industries
CORT,NASDAQ,3156420410,27.17,-0.11029412,-0.03,889799,30.59273423,206,Health Technology
CNO,NYSE,3154959500,22.7,-2.11297973,-0.49,993033,7.31084489,3300,Finance
VIRT,NASDAQ,3151643160,25.64,0.15625,0.04,1007075,6.17522192,1012,Finance
DAN,NYSE,3148458890,21.79,-2.54919499,-0.57,1499295,,36300,Producer Manufacturing
ENR,NYSE,3147191488,45.92,0.41548218,0.19,396453,,5900,Consumer Non-Durables
CD,NASDAQ,3140370000,18.59,0.21563342,0.04,1133105,,,Technology Services
OPCH,NASDAQ,3133816020,16.78,-0.82742317,-0.14,572350,,5903,Health Services
ABG,NYSE,3120586755,161.81,0.2726653,0.44,108603,14.94429576,8500,Retail Trade
TMHC,NYSE,3118632000.0000005,24,-6.90457719,-1.78,1633438,15.83440821,2300,Consumer Durables
GOLF,NYSE,3118140165,41.97,-0.3087886,-0.13,225463,34.28338762,5213,Consumer Durables
EAF,NYSE,3115423740.0000005,11.66,1.47954743,0.17,2005120,6.50107503,1346,Producer Manufacturing
NGVT,NYSE,3110823120,75.36,-2.34547104,-1.81,201573,17.93024931,1850,Process Industries
PDCO,NASDAQ,3102603600,32.15,2.71565495,0.85,607500,,7800,Distribution Services
FN,NYSE,3089905525,83.65,0.78313253,0.65,97949,25.89784393,11506,Electronic Technology
EBC,NASDAQ,3088977320,16.54,-2.47641509,-0.42,810141,,,Finance
BLKB,NASDAQ,3085137216,62.24,2.03278689,1.24,341202,130.62098501,3611,Technology Services
DORM,NASDAQ,3082088382,95.46,0.48421053,0.46,123519,34.81128619,2742,Consumer Durables
WKHS,NASDAQ,3081323885,25.565,-7.37318841,-2.035,21290593,,81,Producer Manufacturing
PZZA,NASDAQ,3080042133.9999995,93.47,-0.26675203,-0.25,409756,116.23465211,16500,Consumer Services
PRLD,NASDAQ,3070677963.9999995,66.46,-0.74671446,-0.5,285435,,,Health Technology
JMIA,NYSE,3068910000,37.22,-1.66446499,-0.63,9132554,,4170,Technology Services
BXS,NYSE,3063974990,29.87,-1.51665018,-0.46,535339,14.43048815,4693,Finance
ALGT,NASDAQ,3063525340,186.92,-1.89471474,-3.61,123718,,4363,Transportation
GEF.B,NYSE,3062694418.1476803,51.62,-2.41965974,-1.28,15262,19.27070052,16000,Process Industries
GATX,NYSE,3061800000,87.48,-0.2167218,-0.19,182001,16.64262121,2165,Finance
BBU,NYSE,3059876428,38.29,0.31438302,0.12,14218,,67030,Commercial Services
BMI,NYSE,3052043940,104.82,2.89584765,2.95,269790,61.37116694,1567,Producer Manufacturing
PSMT,NASDAQ,3051391041,99.27,2.03515264,1.98,225674,34.65113794,9500,Retail Trade
PCRX,NASDAQ,3047141118,70.14,3.6500665,2.47,1064180,23.82410928,606,Health Technology
TARO,NYSE,3036162816,79.36,0.25265285,0.2,9620,,1464,Health Technology
SHOO,NASDAQ,3034001299,36.47,0.19230769,0.07,459976,,4000,Consumer Non-Durables
SIX,NYSE,3022635447,35.57,-0.61469684,-0.22,884538,,2450,Consumer Services
GEF,NYSE,3019975704.8376,50.9,-1.3374685,-0.69,164159,28.18971641,16000,Process Industries
LAUR,NASDAQ,3018734640,14.37,0.87750088,0.125,825290,,50000,Commercial Services
GBT,NASDAQ,3016282284,48.81,5.58079169,2.58,1466764,,352,Health Technology
MTH,NYSE,3014985936,80.16,-5.07992895,-4.29,395376,8.70851981,1510,Consumer Durables
FHI,NYSE,3012834728,30.32,-0.59016393,-0.18,320310,9.82603093,1826,Finance
CWST,NASDAQ,3012315030,58.98,-2.80158207,-1.7,354851,79.13406364,2500,Industrial Services
VCYT,NASDAQ,3010080627,51.99,2.74703557,1.39,1155214,,354,Health Technology
BVN,NYSE,3009060000,11.25,-5.14333895,-0.61,2920706,,,Non-Energy Minerals
MDC,NYSE,2994918624,46.17,-3.89258951,-1.87,526493,10.02985573,1656,Consumer Durables
ROCK,NASDAQ,2993659305,92.05,-3.02359882,-2.87,255197,35.71240453,1932,Producer Manufacturing
KBH,NYSE,2991583672,33.04,-3.70154474,-1.27,1413107,10.33184775,2140,Consumer Durables
NHI,NYSE,2989700000,66.62,-0.32914423,-0.22,256017,15.67762818,,Finance
AWR,NYSE,2987279318,80.98,1.11124984,0.89,113040,35.80561516,841,Utilities
FRHC,NASDAQ,2977435364,51.02,2.01959608,1.01,702066,52.75872982,1493,Finance
VEON,NASDAQ,2973510000,1.7,0,0,1387207,,46492,Communications
ABCB,NASDAQ,2970718875,42.75,-1.49769585,-0.65,512378,13.16348195,2722,Finance
MMYT,NASDAQ,2965478171.92,28.72,-2.67705862,-0.79,294922,,3960,Consumer Services
TSEM,NASDAQ,2962040130,27.615,-3.20715037,-0.915,494509,38.49547895,5279,Electronic Technology
EXLS,NASDAQ,2954620944,87.39,-0.03431709,-0.03,131642,38.51949769,31700,Technology Services
AGO,NYSE,2949426300,36.5,1.50166852,0.54,592965,9.11533587,441,Finance
BOX,NYSE,2949173370,18.59,0.75880759,0.14,1338223,,2046,Technology Services
OPK,NASDAQ,2948000000,4.4,-1.78571429,-0.08,5880934,,6096,Health Technology
WOR,NYSE,2945783360,55.84,-2.18952531,-1.25,320802,5.49417765,9000,Non-Energy Minerals
ASB,NYSE,2944320300.0000005,19.17,-1.28733265,-0.25,810681,10.26264334,,Finance
ACA,NYSE,2944311400,61,0,0,661016,25.39973351,6275,Producer Manufacturing
AMRC,NYSE,2933234608,61.28,2.30383973,1.38,1075082,55.09565857,1127,Industrial Services
JJSF,NASDAQ,2927518308,154.44,0.05830904,0.09,113263,161.91125564,5100,Consumer Non-Durables
FSKR,NYSE,2925114860,17.21,2.01541197,0.34,583334,,,Finance
APG,NYSE,2923469780,16.87,-2.48554913,-0.43,1001773,,14700,Finance
DDD,NYSE,2921061260,23.53,2.4825784,0.57,133731215,,2472,Producer Manufacturing
WERN,NASDAQ,2918695296,42.24,0.40408842,0.17,846146,18.63565891,13276,Transportation
HRB,NYSE,2918180380,15.91,0,0,2319251,16.00442611,80500,Consumer Services
HMY,NYSE,2914220000,4.52,-5.43933054,-0.26,7677606,,39714,Non-Energy Minerals
TRQ,NYSE,2913824880,14.48,0,0,972028,7.62908325,2854,Non-Energy Minerals
BECN,NASDAQ,2912089005,42.21,-2.44973423,-1.06,381723,,7582,Distribution Services
ONB,NASDAQ,2910687465,17.605,-1.70295924,-0.305,599002,14.83352659,2709,Finance
NSTG,NASDAQ,2906547187.9999995,65.96,-0.19670147,-0.13,721251,,551,Health Technology
AXSM,NASDAQ,2902017782,77.71,-0.12851819,-0.1,250310,,45,Health Technology
MCY,NYSE,2893546979,52.27,-1.13485909,-0.6,244586,12.21778014,4500,Finance
SAFM,NASDAQ,2892821668.0000005,129.58,-0.76581406,-1,149102,106.15397122,17445,Consumer Non-Durables
NUVA,NASDAQ,2888292352,56.32,0.19569472,0.11,1125684,,2800,Health Technology
AG,NYSE,2882731140,13.03,-6.99500357,-0.98,11141558,,5015,Non-Energy Minerals
CVBF,NASDAQ,2880857560,21.26,-1.84672207,-0.4,580300,16.73362176,1086,Finance
NWE,NASDAQ,2879127440,56.92,-1.06031636,-0.61,222417,18.0576917,1533,Utilities
SCL,NYSE,2872588446,127.89,-2.41873951,-3.17,106889,25.71720105,2284,Process Industries
KRTX,NASDAQ,2872059124,107.14,0.46886722,0.5,175635,,19,Health Technology
COLB,NASDAQ,2867804280,40.05,-0.27390438,-0.11,579333,20.18800583,2162,Finance
NUS,NYSE,2867431890,56.19,-2.76864509,-1.6,551515,19.51969195,24900,Consumer Non-Durables
EVTC,NYSE,2865493950,39.85,0.6059076,0.24,326427,29.80436418,2300,Technology Services
ESE,NYSE,2864147000,110,-0.32620515,-0.36,93047,115.96091205,2844,Electronic Technology
ISBC,NASDAQ,2856562740,11.43,-1.12456747,-0.13,1791874,14.26280074,1793,Finance
CCU,NYSE,2856260000,15.65,1.22897801,0.19,168507,22.95130641,8961,Consumer Non-Durables
PTVE,NASDAQ,2855786960,16.12,-0.12391574,-0.02,696387,,26000,Process Industries
FUL,NYSE,2850114204,55.09,-2.7537511,-1.56,406675,25.73362406,6400,Process Industries
SMPL,NASDAQ,2849602262,29.77,-0.9976721,-0.3,781142,48.23548284,300,Consumer Non-Durables
APLE,NYSE,2848870000,12.76,0,0,2741658,,67,Finance
IBTX,NASDAQ,2847900554.9999995,65.85,-3.19023817,-2.17,154372,15.20067936,1469,Finance
MC,NYSE,2845693648,51.31,-0.96506466,-0.5,411970,41.0506299,879,Finance
CUK,NYSE,2844940000,18,-0.66225166,-0.12,1653199,,,Consumer Services
OUT,NYSE,2840920000,19.69,0.10167768,0.02,1724609,,2456,Finance
XNCR,NASDAQ,2837137776,49.38,1.45880419,0.71,251606,,166,Health Technology
SUMO,NASDAQ,2834208600,27.7,1.83823529,0.5,924927,,,Technology Services
NSIT,NASDAQ,2822214098,80.41,-1.09471095,-0.89,122173,17.78954509,11261,Technology Services
AUB,NASDAQ,2820491021,35.83,-3.05735931,-1.13,252618,19.313372,1989,Finance
BRC,NYSE,2816570446.2,54.15,0.93196645,0.5,220635,26.17839368,5400,Producer Manufacturing
MGNI,NASDAQ,2807931720,25.08,-2.0695041,-0.53,6518755,,444,Commercial Services
CCOI,NASDAQ,2804837168,59.36,-1.00066711,-0.6,274698,137.52293578,1051,Communications
HLNE,NASDAQ,2794942636,80.06,0.16264231,0.13,197085,41.70841161,400,Finance
LXP,NYSE,2794450000,10.2,1.09018831,0.11,1557866,16.66942012,57,Finance
CSOD,NASDAQ,2792787689.9999995,43.23,-0.23078698,-0.1,280582,,2000,Technology Services
BSTZ,NYSE,2789370000,36.17,1.25979843,0.45,249845,5.19374773,,Miscellaneous
OFC,NYSE,2781940000,24.91,0.44354839,0.11,534560,47.9876161,394,Finance
CATY,NASDAQ,2781755136,34.92,-3.13453537,-1.13,345576,12.77100751,1219,Finance
CWT,NYSE,2781072000,55.8,-0.90570059,-0.51,251229,30.13969919,1207,Utilities
WRI,NYSE,2778140000,21.77,0.41512915,0.09,610627,17.03598931,239,Finance
RCM,NASDAQ,2777722220,23.81,0.25263158,0.06,619935,258.99672846,22500,Commercial Services
MANU,NYSE,2772236164,16.84,-1.11567821,-0.19,59156,,,Consumer Services
COMM,NASDAQ,2771097750,13.95,-0.92329545,-0.13,1590056,,30000,Electronic Technology
WD,NYSE,2770503800,88.72,-1.21367331,-1.09,236954,13.94132257,823,Finance
SFNC,NASDAQ,2769042240,25.44,-0.58616647,-0.15,710237,11.07552478,3270,Finance
MXL,NYSE,2762776625,37.25,-1.16741841,-0.44,425108,,697,Electronic Technology
XL,NYSE,2761136280,21.24,-3.84789498,-0.85,7819901,,,Producer Manufacturing
AVA,NYSE,2757688320,40.12,-1.64255945,-0.67,557085,22.59333112,1920,Utilities
NNI,NYSE,2756754497.1000004,71.9,-1.41231318,-1.03,71243,18.04528022,6600,Finance
SONO,NASDAQ,2754619680,24.41,-1.84961801,-0.46,1373727,,1427,Electronic Technology
GHC,NYSE,2751906914.5699997,549.67,1.91908329,10.35,21866,13.56602407,12053,Consumer Services
ACCD,NASDAQ,2747804004,49.67,5.86104007,2.75,2164692,,1250,Technology Services
HGV,NYSE,2747237820,32.28,-0.12376238,-0.04,373520,115.88382933,9110,Finance
UNIT,NASDAQ,2746440000,11.83,0.25423729,0.03,1578474,,899,Finance
CIG,NYSE,2738450000,2.88,6.27306273,0.17,17964676,10.31987814,5596,Utilities
SUM,NYSE,2733365600,23.95,0.12541806,0.03,1454697,19.77840251,6000,Non-Energy Minerals
BZUN,NASDAQ,2732320000,36.41,3.49630472,1.23,1123741,45.23013628,5979,Retail Trade
AEL,NYSE,2731984730,29.69,-2.01320132,-0.61,1208209,3.2306216,608,Finance
HP,NYSE,2728786720,25.36,-2.00927357,-0.52,923830,,3634,Industrial Services
BNL,NYSE,2726328891.16,18.83,0.26624068,0.05,172009,34.93953488,,Finance
CBT,NYSE,2724724000,48.14,-0.14519809,-0.07,295665,,4500,Process Industries
MOG.A,NYSE,2724196605.3,80.37,-1.63994615,-1.34,109063,617.61148904,12623,Electronic Technology
ITGR,NYSE,2721409056,82.78,-0.6242497,-0.52,102440,37.84127561,8250,Producer Manufacturing
ABM,NYSE,2720417025.0000005,40.75,-0.92389983,-0.38,287340,,114000,Commercial Services
CNX,NYSE,2716800900,12.1,0.49833887,0.06,3531972,,467,Energy Minerals
DY,NYSE,2714536792,85.06,-0.59600327,-0.51,508060,104.58323148,15230,Industrial Services
APHA,NASDAQ,2714513220,8.57,-0.23282887,-0.02,10986712,,1200,Distribution Services
ATCO,NYSE,2706352000,11,1.28913444,0.14,882684,11.87664042,4400,Finance
SPT,NASDAQ,2706009032.8799996,51.12,2.93999195,1.46,389806,,302,Technology Services
IGMS,NASDAQ,2704415319.6,84.72,2.02312139,1.68,215495,,64,Health Technology
MOG.B,NYSE,2703818516.472,79.7688,-3.43929306,-2.8412,158,624.41421013,12623,Electronic Technology
USM,NYSE,2702189736,31.41,-0.28571429,-0.09,154115,11.41759397,5500,Communications
CVLT,NASDAQ,2700566190,57.3,-0.11330951,-0.065,236884,,2533,Technology Services
DAVA,NYSE,2693620000,79.86,0.64272212,0.51,95505,279.3030623,6624,Technology Services
B,NYSE,2688290114,53.11,-0.89568949,-0.48,131748,31.75891905,5749,Producer Manufacturing
JW.A,NYSE,2687927098.5,47.99,-0.16642397,-0.08,300328,,6900,Consumer Services
CMC,NYSE,2686196640,22.56,-2.75862069,-0.64,2274106,9.98107038,11297,Non-Energy Minerals
UCBI,NASDAQ,2683493796,30.98,-0.57766367,-0.18,574310,16.88705831,2308,Finance
CIXX,NYSE,2682306010,12.79,-1.61538462,-0.21,161019,7.36075198,,Finance
GPI,NYSE,2681565164,146.42,-0.90687602,-1.34,163887,11.75918189,15296,Retail Trade
COOP,NASDAQ,2681089736,29.51,-2.4785195,-0.75,1482918,4.98550152,9100,Finance
RVMD,NASDAQ,2676449664,40.32,-2.65572187,-1.1,747942,,95,Health Technology
GT,NASDAQ,2671715640,11.46,6.70391061,0.72,6616625,,63000,Consumer Durables
LILAK,NASDAQ,2668073485,11.5,-4.72245236,-0.57,1054943,,10000,Consumer Services
FIBK,NASDAQ,2661556977.63,42.17,-2.47456059,-1.07,137133,16.73180358,2473,Finance
LILA,NASDAQ,2656473165.5,11.45,-5.52805281,-0.67,613863,,10000,Consumer Services
JELD,NYSE,2656000880,26.41,-2.47415066,-0.67,415925,48.91618497,23300,Non-Energy Minerals
MATX,NYSE,2651063198,61.54,-2.19326128,-1.38,229709,22.16429477,1988,Transportation
ITCI,NASDAQ,2641192920,32.95,-0.8426121,-0.28,658235,,330,Health Technology
WWW,NYSE,2636966934,32.13,-0.98613251,-0.32,362193,83.16248078,4000,Consumer Non-Durables
ALVR,NASDAQ,2636147838.0499997,42.97,4.80487805,1.97,293406,,,Health Technology
TEX,NYSE,2623698000,37.86,-1.66233766,-0.64,468976,354.83870968,9500,Producer Manufacturing
URBN,NASDAQ,2610407948,26.695,2.79168271,0.725,1671041,,24000,Retail Trade
ZYME,NYSE,2610186579,56.81,6.10758312,3.27,801828,,256,Health Technology
TDC,NYSE,2606805000,23.85,0.16799664,0.04,676858,26.53516104,8535,Electronic Technology
CAR,NASDAQ,2602674990,37.35,-0.74408716,-0.28,1434608,,30000,Finance
OIBR.C,NYSE,2596810000,2.22,-0.89285714,-0.02,385893,,58160,Communications
KAR,NYSE,2595380160,20.08,0.4,0.08,1047251,129.28248222,15300,Commercial Services
EQX,NYSE ARCA,2593187800,10.7,-3.5166817,-0.39,2257026,,,Non-Energy Minerals
PS,NASDAQ,2589630440,21.29,-0.28103044,-0.06,2579739,,1600,Technology Services
LGF.A,NYSE,2585387666,11.71,-1.59663866,-0.19,709641,,1443,Consumer Services
ANAT,NASDAQ,2580614260,95.98,-0.98008872,-0.95,21536,7.84458131,,Finance
FCFS,NASDAQ,2580085530,62.26,-1.99905556,-1.27,411484,20.92762789,21000,Finance
KW,NYSE,2576651400,18.18,0.27578599,0.05,486467,31.91901408,318,Finance
PRMW,NYSE,2575967759.9999995,16.08,1.7721519,0.28,4260226,,11580,Consumer Non-Durables
SEAS,NYSE,2571706858,32.81,-2.00119474,-0.67,675607,,4300,Consumer Services
HTH,NYSE,2565477712,28.43,-1.79620035,-0.52,367017,6.86734984,4950,Finance
ATRC,NASDAQ,2562720544,56.92,1.44359294,0.81,258745,,730,Health Technology
JOE,NYSE,2557271318,43.43,-2.62331839,-1.17,361494,77.16262976,55,Finance
SPXC,NYSE,2556678597,57.09,-1.34784863,-0.78,260061,24.46934461,4500,Producer Manufacturing
COKE,NASDAQ,2553458585.6400003,272.42,0.88135091,2.38,27748,26.59208855,16900,Consumer Non-Durables
STAY,NASDAQ,2546220000,14.12,-1.53417015,-0.22,882752,,7900,Consumer Services
IBOC,NASDAQ,2543038326,40.19,-2.498787,-1.03,150641,15.53127355,3314,Finance
MRVI,NASDAQ,2541802950,26.3,1.50521034,0.39,892981,,,Commercial Services
INDB,NASDAQ,2540620257,77.07,-4.40337385,-3.55,152386,20.28788565,1348,Finance
KURA,NASDAQ,2536980434,39.14,0.85029632,0.33,502623,,60,Health Technology
SSTK,NYSE,2535589000,70,2.60920551,1.78,291669,49.09326425,1116,Technology Services
LTRPB,NASDAQ,2535327000,33.75,-0.73529412,-0.25,1672,,4194,Consumer Services
ONTO,NYSE,2532879531,51.87,-2.09513024,-1.11,361597,,1340,Electronic Technology
SINA,NASDAQ,2529386820,42.33,-0.18863476,-0.08,430932,,8300,Technology Services
PLMR,NASDAQ,2525870620,98.98,0.63033754,0.62,184557,124.36464787,77,Finance
FLOW,NYSE,2518493206,59.66,-2.65948768,-1.63,364710,,5000,Producer Manufacturing
MCRB,NASDAQ,2518450320,27.6,-1.56918688,-0.44,1369594,,108,Health Technology
ZNH,NYSE,2508660000,28.82,-1.77232447,-0.52,29144,,103876,Transportation
ADCT,NYSE,2507075612,32.68,3.41772152,1.08,498787,,127,Health Technology
KFY,NYSE,2495706633,46.27,-0.40895394,-0.19,468582,167.6046176,8198,Commercial Services
PEB,NYSE,2491350000,19.13,0.52548607,0.1,1971122,,58,Finance
ELY,NYSE,2483516052,26.37,0.80275229,0.21,982312,,4200,Consumer Durables
MGEE,NASDAQ,2479362704,68.56,0.5573482,0.38,69300,25.81500133,731,Utilities
BEAT,NASDAQ,2465238165,71.85,-0.73224648,-0.53,854163,149.948208,1700,Health Technology
NNOX,NASDAQ,2464692560,53.24,11.80176396,5.62,1657522,,20,Health Technology
FLR,NYSE,2463919650,17.51,-1.57391793,-0.28,992177,,50182,Industrial Services
CLNY,NYSE,2460050000,4.97,-2.54901961,-0.13,4400581,,400,Finance
GB,NYSE,2458677505,12.97,0,0,8607,,3,Finance
NSA,NYSE,2458590000,37.22,4.75654377,1.69,788271,90.04054739,459,Finance
PLXS,NASDAQ,2452651178,85.09,-0.78125,-0.67,124917,21.82688147,19500,Electronic Technology
MED,NYSE,2451767038,208.31,-2.51310371,-5.37,163678,26.74979031,550,Consumer Services
KTB,NYSE,2450679336,42.84,-0.37209302,-0.16,404876,46.76454595,15100,Consumer Non-Durables
EPR,NYSE,2449620000,33.58,2.28449589,0.75,935720,,62,Finance
KOF,NYSE,2446420000,46.91,0.70845857,0.33,80779,141.1943013,82186,Consumer Non-Durables
SNBR,NASDAQ,2445669270,88.11,0.29595902,0.26,317382,24.95029821,4476,Consumer Durables
LGIH,NASDAQ,2443021932,97.33,-6.72735985,-7.02,596137,10.50686697,953,Consumer Durables
MSGE,NYSE,2438172989.83,100.99,-1.24193233,-1.27,181676,,7600,Consumer Services
MGLN,NASDAQ,2437352985,94.35,-0.21152829,-0.2,523364,17.76754674,10100,Health Services
SHO,NYSE,2430220000,11.22,-0.44365572,-0.05,952282,,47,Finance
EPAY,NASDAQ,2429818496,53.86,0.16737958,0.09,205009,,2000,Technology Services
AX,NYSE,2423809565,41.05,-1.17958594,-0.49,369096,12.93839158,1099,Finance
PING,NYSE,2422782583,29.87,4.77025605,1.36,1061045,,953,Technology Services
AVAL,NYSE,2421550000,6.81,0.44247788,0.03,45383,11.16784714,,Finance
CADE,NYSE,2420056590,19.21,0.99894848,0.19,1373741,,1849,Finance
DOOR,NYSE,2413055440,98.48,-4.25821505,-4.38,128400,59.14213431,10000,Producer Manufacturing
FOCS,NASDAQ,2412607302,47.67,2.16459494,1.01,352475,192.6507019,3400,Finance
MDRX,NASDAQ,2409225500,15.25,-1.73969072,-0.27,1581462,,9600,Technology Services
YELP,NYSE,2407093133,32.53,0.15394089,0.05,1140105,,5950,Technology Services
IOSP,NASDAQ,2405143215,97.85,-2.69007011,-2.705,288839,67.40063007,2000,Process Industries
SBGI,NASDAQ,2403629109.1800003,32.49,0.03078818,0.01,895477,,11800,Consumer Services
SGMO,NASDAQ,2401668180,16.98,-0.41055718,-0.07,1763856,,354,Health Technology
GBDC,NASDAQ,2393490600,14.31,0.63291139,0.09,521598,87.13235294,,Finance
SUN,NYSE,2388564016,28.76,-0.31195841,-0.09,510645,18.17437319,2909,Distribution Services
SAVE,NYSE,2388234435,24.45,-0.08173273,-0.02,4012483,,8938,Transportation
RUSHA,NASDAQ,2385438460,43.58,-2.04540346,-0.91,160541,19.25140632,7244,Distribution Services
RVLV,NYSE,2383837002.4,33.95,0.38438794,0.13,598777,52.66272189,1008,Retail Trade
CMPR,NASDAQ,2383229940,91.65,-1.52573332,-1.42,145749,61.44856728,13000,Commercial Services
PDCE,NASDAQ,2380344653,23.89,-3.35760518,-0.83,823023,,540,Energy Minerals
AFYA,NASDAQ,2378535838.8,25.52,1.55192996,0.39,193849,38.85281385,,Consumer Services
MAXR,NYSE,2377027324,38.92,-3.68720614,-1.49,867007,30.47519055,5800,Electronic Technology
RLJ,NYSE,2373020000,13.84,-3.75521558,-0.54,1381640,,87,Finance
ATI,NYSE,2372727360,18.71,0.21424746,0.04,1404305,,8100,Non-Energy Minerals
IRBT,NASDAQ,2360443016,83.92,-1.23573026,-1.05,533047,15.7322718,1128,Consumer Durables
LGF.B,NYSE,2360187374,10.69,-1.65593376,-0.18,481695,,1443,Consumer Services
CIM,NYSE,2358350000,10.12,0.29732408,0.03,1613983,,39,Finance
MOMO,NASDAQ,2347540000,14.17,1.72290022,0.24,4214428,8.83210753,2350,Technology Services
FUN,NYSE,2345372568,41.36,-0.57692308,-0.24,330379,,2600,Consumer Services
ENBL,NYSE,2342855500,5.38,-3.23741007,-0.18,1128268,,1735,Industrial Services
AIN,NYSE,2339033000,76.19,-1.14181913,-0.88,99062,24.86851021,4600,Process Industries
CDE,NYSE,2337409060,9.59,-12.81818182,-1.41,8913971,,2155,Non-Energy Minerals
WSFS,NASDAQ,2333122467,46.29,-0.6225848,-0.29,383848,23.78472222,1782,Finance
VSAT,NASDAQ,2332014294,34.22,1.09305761,0.37,882955,,6100,Electronic Technology
HCSG,NASDAQ,2330215440,31.31,2.55486407,0.78,544892,25.39299676,51000,Commercial Services
SFBS,NASDAQ,2323205968,43.09,-3.64490161,-1.63,217805,15.18712219,505,Finance
MTX,NYSE,2317031040,68.16,-2.08303405,-1.45,149214,21.71783352,3628,Process Industries
AZRE,NYSE,2315200194,48.39,-1.04294479,-0.51,302683,,605,Utilities
OMAB,NASDAQ,2310950000,53.83,-0.90206186,-0.49,79955,32.02452541,1160,Transportation
TPIC,NASDAQ,2307426048,64.56,0.04649,0.03,1153410,,13300,Producer Manufacturing
RCII,NASDAQ,2306579890,42.58,-2.0023015,-0.87,512229,12.62310799,14500,Finance
