Ticker,Exchange,Market Capitalization,Last,Change %,Change,Volume,Price to Earnings Ratio (TTM),Number of Employees,Sector
PAAS,NASDAQ,6431324400,30.6,-0.7460266,-0.23,1864557,107.57882053,12250,Non-Energy Minerals
WF,NYSE,6404110000,25.95,-2.44360902,-0.65,18971,9.67519005,15529,Finance
JEF,NYSE,6387152175,25.005,-2.62850467,-0.675,1080437,9.51005444,,Finance
MRO,NYSE,6386181280,8.09,-1.93939394,-0.16,19403189,,2000,Energy Minerals
MSA,NYSE,6377823809,163.73,0.58978927,0.96,53221,46.08437146,4800,Consumer Durables
CACI,NYSE,6374051700,252.75,1.46527499,3.65,79438,18.28001967,22900,Technology Services
ARRY,NASDAQ,6371288980,50.17,0.94567404,0.47,755719,,,Electronic Technology
HOG,NYSE,6336553860.000001,41.34,-1.43061516,-0.6,536178,58.2823791,5000,Consumer Durables
MAT,NASDAQ,6329107400,18.185,-0.24684586,-0.045,848282,,24000,Consumer Durables
TPTX,NASDAQ,6326963016,131.34,1.40518839,1.82,97189,,95,Health Technology
TOL,NYSE,6326789840,50.68,1.29922047,0.65,1137340,14.53853307,4500,Consumer Durables
ALGM,NASDAQ,6325134480,33.39,-2.08211144,-0.71,217227,,,Electronic Technology
HTA,NYSE,6318740000,28.915,0.01729505,0.005,854962,189.20157068,303,Finance
WES,NYSE,6315774300,15.175,-0.68717277,-0.105,792086,12.63227513,979,Energy Minerals
ASAN,NYSE,6306755565.08,39.74,0.15120968,0.06,1196738,,701,Technology Services
CYBR,NASDAQ,6274486800,162,0.43397396,0.7,148670,2358.1871345,1380,Technology Services
SRCL,NASDAQ,6274092825,68.53,-0.56587348,-0.39,123650,,19500,Industrial Services
IBKR,NASDAQ,6272900459,69.11,-0.04339022,-0.03,468639,28.87450407,,Finance
TCF,NASDAQ,6269850540,41.11,-4.72769409,-2.04,785695,28.12540738,,Finance
PSTG,NYSE,6267832725,22.975,-1.01249461,-0.235,1074297,,3400,Electronic Technology
CAE,NYSE,6258132540,23.54,-2.07986689,-0.5,259543,144.58095452,10500,Commercial Services
OGE,NYSE,6255945532,31.2766,-0.07476038,-0.0234,560329,,2425,Utilities
TKR,NYSE,6255318162,83.01,-1.64691943,-1.39,276529,18.68620896,18000,Producer Manufacturing
HUN,NYSE,6243969480,28.28,0.92790864,0.26,852963,593.6440678,10000,Process Industries
TNDM,NASDAQ,6238429353,100.305,6.21029225,5.865,689973,,1043,Health Technology
ANGI,NASDAQ,6224974126,12.455,-0.36,-0.045,594129,811.68831169,5000,Technology Services
SLAB,NASDAQ,6218231512,141.88,-0.53280987,-0.76,78924,480.10770784,1545,Electronic Technology
BRKS,NASDAQ,6208400234,83.66,-0.57047778,-0.48,222273,95.84235107,3159,Electronic Technology
FCNCA,NASDAQ,6189246505,630.5,-0.05389639,-0.34,16140,14.40497612,7176,Finance
NEP,NYSE,6178830032,84.64,0.18939394,0.16,415004,,,Utilities
REYN,NASDAQ,6175694450,29.45,1.65688643,0.48,290369,17.67325525,5100,Consumer Non-Durables
CNXC,NASDAQ,6147419013,119.265,1.4675855,1.725,43527,,,Commercial Services
OLLI,NASDAQ,6115629775.5,93.485,0.30579399,0.285,349404,26.85492004,8300,Retail Trade
APA,NASDAQ,6101931870,16.165,-2.85456731,-0.475,5744837,,3163,Energy Minerals
YETI,NYSE,6090100650.5,69.935,-2.3935799,-1.715,464048,64.07619388,790,Producer Manufacturing
JHG,NYSE,6072565850,33.475,-1.51515152,-0.515,253870,78.78998609,2335,Finance
FAF,NYSE,6071255100,54.38,-0.91107872,-0.5,228838,9.71103994,18412,Finance
COLM,NASDAQ,6067005560,91.63,-0.01091227,-0.01,98365,49.42026641,8900,Consumer Non-Durables
SON,NYSE,6059161780,60.34,-0.93580693,-0.57,90453,23.34342544,23000,Process Industries
DKS,NYSE,6047011741.169999,67.49,-0.42785482,-0.29,696422,16.72754195,41600,Retail Trade
CDK,NASDAQ,6043224720,49.66,-1.72174946,-0.87,118995,34.07512307,9000,Commercial Services
DM,NYSE,6037407125,25.775,7.30641132,1.755,2458330,,4,Electronic Technology
DOOO,NASDAQ,6035280138.295,68.645,-2.92037901,-2.065,23810,39.55742993,13500,Consumer Durables
NVRO,NYSE,6031237184,175.18,-2.90433433,-5.24,159815,,853,Health Technology
TIMB,NYSE,6017590000,12.02,-3.29847144,-0.41,121484,13.43348103,9700,Communications
CLGX,NYSE,6015404658,77.34,0.71623909,0.55,814613,26.3340192,5100,Technology Services
CFR,NYSE,6009528306,95.61,0.55742533,0.53,220286,17.93962264,4659,Finance
FRPT,NASDAQ,6007404800,147.82,1.62942592,2.37,122995,1244.22583405,462,Consumer Non-Durables
INSP,NYSE,5997660984,222.67,1.39799636,3.07,78060,,239,Health Technology
MTZ,NYSE,5997253611,81.19,0.59472184,0.48,281981,19.28969193,,Industrial Services
THO,NYSE,5996159460,108.3,0.89435439,0.96,268155,20.86702955,22250,Consumer Durables
LSI,NYSE,5994340000,122.1775,0.83979861,1.0175,140812,37.33744222,1943,Finance
ESLT,NASDAQ,5976309042,135.21,-0.05174453,-0.07,14523,26.45183734,16575,Electronic Technology
FSV,NASDAQ,5946896598,136.49,-2.97149357,-4.18,22919,84.75415088,,Finance
HAE,NYSE,5944752397.5,117.075,-0.78389831,-0.925,335446,57.01860353,3004,Health Technology
ORA,NYSE,5919156600,106,-0.36657581,-0.39,236145,70.71922361,1408,Utilities
PBCT,NASDAQ,5918397310,13.93,-1.55477032,-0.22,3809860,12.33975757,6499,Finance
PRGO,NYSE,5912790120,43.32,-0.23030861,-0.1,582169,,11200,Health Technology
TPX,NYSE,5903787940,28.61,-0.06985679,-0.02,631746,24.4638127,7400,Consumer Durables
LSCC,NASDAQ,5901001040,43.34,-0.33344832,-0.145,327287,133.47145488,747,Electronic Technology
YY,NASDAQ,5898750000,91.245,0.01644196,0.015,877735,5.44894193,9273,Technology Services
TX,NYSE,5897080000,29.48,-1.86418109,-0.56,217714,23.99744368,19863,Non-Energy Minerals
MDLA,NYSE,5882555900,39.1,-1.13780025,-0.45,896010,,1579,Technology Services
FROG,NASDAQ,5866221453.679999,64.3274,1.23921939,0.7874,660901,,,Technology Services
AIRC,NYSE,5863830000,39,-0.99009901,-0.39,444851,,,Finance
SAIC,NYSE,5862604767,100.69,0.62962223,0.63,81773,28.45523831,24000,Technology Services
CACC,NASDAQ,5859159565,331.975,-4.01740538,-13.895,84755,15.06678051,2016,Finance
NVST,NYSE,5838906150,36.575,0.59130913,0.215,554093,,12500,Health Technology
APPS,NASDAQ,5831834325,65.75,6.03128528,3.74,1877065,208.78787879,207,Technology Services
ACC,NYSE,5830090000,41.51,-2.00661001,-0.85,1194322,83.38582677,3096,Finance
PSTH,NYSE,5826000000,29.13,-0.23972603,-0.07,1589597,,,Finance
IART,NASDAQ,5822400843,69.09,-0.41798789,-0.29,123506,105.02573418,4000,Health Technology
LEG,NYSE,5820725000,43.93,-1.56845171,-0.7,606603,26.23288074,22000,Consumer Durables
NATI,NASDAQ,5820103870.000001,44.345,-1.2580717,-0.565,347380,29.87427659,7300,Technology Services
LSTR,NASDAQ,5818216404.000001,151.58,-0.66190445,-1.01,108566,33.50754299,1333,Transportation
VRNS,NASDAQ,5794601016,182.64,1.30345554,2.35,103807,,1574,Technology Services
BJ,NYSE,5789097600,42.17,0.50047664,0.21,811162,15.88912451,27231,Retail Trade
JWN,NYSE,5768080720,36.58,0.93818985,0.34,1548853,,68000,Retail Trade
WSC,NASDAQ,5768042040,25.29,-2.65588915,-0.69,447291,115.31291611,2500,Finance
FFIN,NASDAQ,5761301560,40.54,2.09015361,0.83,207119,30.30834987,1345,Finance
ENIC,NYSE,5740830000,3.94,-5.06024096,-0.21,231045,,2148,Utilities
SKX,NYSE,5725137597.11,36.43,-0.76273495,-0.28,687849,54.35297601,13100,Consumer Non-Durables
VNT,NYSE,5722158120,33.96,0.11792453,0.04,1692233,,8400,Transportation
CRUS,NASDAQ,5719976332,98.68,-0.78423487,-0.78,142837,38.38079802,1443,Electronic Technology
HELE,NASDAQ,5708617200,234,-0.22172949,-0.52,52119,26.00144132,1650,Consumer Durables
CHH,NYSE,5692773965,102.65,-1.53477218,-1.6,107693,53.27847907,1807,Consumer Services
EBS,NYSE,5666133781,106.91,-2.86207523,-3.15,268944,35.37314392,1834,Health Technology
VAC,NYSE,5655168816,137.72,-1.6215444,-2.27,159392,,22000,Consumer Services
FCEL,NASDAQ,5652451730.7,17.6801,2.25621747,0.3901,29463130,,316,Electronic Technology
BPMC,NASDAQ,5619893872,100.84,0.98137392,0.98,177204,18.38365243,383,Health Technology
POWI,NASDAQ,5609564939,93.71,0.6984741,0.65,112440,27.67583643,699,Electronic Technology
ORI,NYSE,5574995105,18.335,-1.42473118,-0.265,1019145,17.52072344,9000,Finance
BEAM,NASDAQ,5574234620,98.2,6.01317068,5.57,786190,,118,Health Technology
SSB,NASDAQ,5573808432,78.56,1.32851799,1.03,105369,50.42273673,2547,Finance
WH,NYSE,5563001570,59.71,-3.2566429,-2.01,236506,,14200,Consumer Services
BYD,NYSE,5550230400,49.76,-0.10038145,-0.05,367149,,24300,Consumer Services
BWXT,NYSE,5546065624,58.19,-0.2057966,-0.12,145143,20.35110987,6450,Utilities
POSH,NASDAQ,5544809269.2,74.6,-0.22736392,-0.17,777735,,,Retail Trade
MDU,NYSE,5517362830,27.515,-0.1994922,-0.055,403519,14.8233776,13359,Utilities
PNFP,NASDAQ,5498955000,72.45,2.1141649,1.5,217175,17.5614465,,Finance
RAMP,NYSE,5492341095,82.825,0.5157767,0.425,188013,,1150,Technology Services
BOKF,NASDAQ,5483264624,78.74,0.6390593,0.5,135715,12.6167094,,Finance
EGP,NYSE,5478630000,139.39,0.64259928,0.89,89782,44.68030195,75,Finance
RLAY,NASDAQ,5478274624,60.88,7.39107426,4.19,322499,,122,Health Technology
SNV,NYSE,5476951330,37.055,-0.17510776,-0.065,300006,16.09295066,5389,Finance
TENB,NASDAQ,5474375350,53.09,-4.49721173,-2.5,530092,,1477,Technology Services
TXRH,NASDAQ,5471052050,78.74,0.49776643,0.39,431556,101.13592358,67900,Consumer Services
FR,NYSE,5452360000,42.03,-0.52071006,-0.22,376568,25.75120375,155,Finance
FOLD,NASDAQ,5446289200,20.9,3.36300692,0.68,1305149,,584,Health Technology
MAN,NYSE,5445517380,94.65,-0.30545608,-0.29,145365,66.34057718,28000,Commercial Services
STWD,NYSE,5417610000,19.36,1.73410405,0.33,3231894,13.91285276,296,Finance
RBC,NYSE,5412571349.000001,133.33,-0.20956515,-0.28,129431,31.07932077,19560,Producer Manufacturing
HBI,NYSE,5397280380,15.495,-0.67307692,-0.105,2000733,12.60911736,63000,Consumer Non-Durables
COR,NYSE,5396720000,128.14,1.54528885,1.95,154190,62.9973541,464,Finance
TNET,NYSE,5378339095.500001,80.715,-0.22867738,-0.185,66104,18.62853459,2900,Commercial Services
SMTC,NASDAQ,5367322480.999999,82.57,0.4134744,0.34,174810,115.18419947,1388,Electronic Technology
APPF,NASDAQ,5358117721.34,156.085,0.39557471,0.615,43232,33.93874566,1240,Technology Services
MP,NYSE,5357617760,32.56,-3.83933845,-1.3,2346676,,,Non-Energy Minerals
WB,NASDAQ,5353880000,42.98,0.09315324,0.04,740133,26.07322849,4126,Technology Services
PRI,NYSE,5339746338.000001,135.86,-1.3434028,-1.85,44236,14.79114529,2803,Finance
BTG,NYSE ARCA,5330168364.999999,5.0735,-1.86653772,-0.0965,4416151,8.52150481,4217,Non-Energy Minerals
SF,NYSE,5328200250,51.705,-2.29591837,-1.215,187421,14.35975362,8300,Finance
MSTR,NASDAQ,5327020213.096,574.8401,10.44846866,54.3801,915247,4541.53577661,2396,Technology Services
NOVA,NYSE,5318010335,53.93,-0.35107169,-0.19,934359,,324,Distribution Services
TFSL,NASDAQ,5313882160,18.94,0.31779661,0.06,133887,64.17403127,,Finance
KT,NYSE,5304950000,10.75,-0.55504163,-0.06,314836,10.37627184,23372,Communications
AER,NYSE,5294085600,40.8,-3.40909091,-1.44,1307993,,390,Finance
EME,NYSE,5283499761,96.185,1.4074855,1.335,111269,38.44594868,36000,Industrial Services
THC,NYSE,5281125850,50.05,0,0,400108,,113600,Health Services
DSGX,NASDAQ,5278560320,62.48,-1.23300664,-0.78,60056,115.98971535,1547,Technology Services
ABCM,NASDAQ,5275720000,23.4,0.34305317,0.08,59888,294.44444444,1500,Health Technology
SAIL,NYSE,5271561312.5,57.985,1.96061192,1.115,410829,,1168,Technology Services
LESL,NASDAQ,5260423140,28.19,-1.26094571,-0.36,192671,90.98151689,3700,Retail Trade
BLI,NASDAQ,5248615644,81.54,-1.77087098,-1.47,961834,,,Technology Services
VIR,NASDAQ,5248044633,41.197,-2.83726415,-1.203,609421,,229,Health Technology
GGB,NYSE,5239630000,4.59,-1.07758621,-0.05,3582064,28.62430598,,Non-Energy Minerals
PAG,NYSE,5224230571,65.03,-1.60387351,-1.06,145783,11.97542944,27000,Retail Trade
CCIV,NYSE,5215106250,20.155,13.16676025,2.345,62695324,,,Finance
ASH,NYSE,5207327860,85.96,-0.76194874,-0.66,229321,,4500,Process Industries
SBS,NYSE,5201510000,7.44,-2.23390276,-0.17,2647503,20.15360169,13945,Utilities
FOXF,NASDAQ,5200633984,124.67,-1.12617971,-1.42,92994,62.87837231,2600,Consumer Durables
CERT,NASDAQ,5195775000,37.5,0.7252216,0.27,244324,,,Technology Services
HASI,NYSE,5189700000,67.205,-2.389252,-1.645,464324,48.31239913,60,Finance
NARI,NASDAQ,5187700200,106.5,0.90960773,0.96,291498,1972.71028037,199,Health Technology
OMCL,NASDAQ,5186439648,122.59,1.80202624,2.17,124894,138.4137931,2700,Technology Services
MPLN,NYSE,5167035035,7.435,-0.86666667,-0.065,477084,,,Finance
UNM,NYSE,5164868320,25.36,-0.51000392,-0.13,949514,5.45964702,10300,Finance
GIL,NYSE,5155982000,26,-1.99773841,-0.53,376484,,53000,Consumer Non-Durables
INGR,NYSE,5155238536.5,76.955,-0.67759422,-0.525,229976,15.31739913,11000,Process Industries
SAGE,NASDAQ,5153074101,88.41,-4.3595846,-4.03,376164,,675,Health Technology
ORCC,NYSE,5136256440,13.23,-1.04712042,-0.14,805058,14.65848043,,Finance
PRLB,NYSE,5113297728,190.96,0.44710957,0.85,241639,90.50271351,2535,Producer Manufacturing
FEYE,NASDAQ,5112739901.8,22.4498,-0.66460177,-0.1502,2507497,,3400,Technology Services
AMG,NYSE,5105391805,112.55,-0.05328124,-0.06,118601,48.65834162,4000,Finance
NOV,NYSE,5094023680,13.12,-2.01643017,-0.27,2255389,,35479,Industrial Services
NYCB,NYSE,5091346400,10.975,0.68807339,0.075,1022114,13.13411254,2786,Finance
DEI,NYSE,5071850000,28.46,-1.59059474,-0.46,377421,16.38341264,713,Finance
BRX,NYSE,5063910000,17.045,-0.20491803,-0.035,1186011,32.18390805,477,Finance
ESNT,NYSE,5047792700,44.9,-4.03932464,-1.89,1276306,10.94502924,387,Finance
RXN,NYSE,5046948800,41.96,1.64728682,0.68,505713,32.73592387,6800,Producer Manufacturing
GTLS,NASDAQ,5046306370,139.94,1.22974537,1.7,199719,78.88609906,5743,Producer Manufacturing
SAIA,NASDAQ,5043700046,192.83,-2.41396761,-4.77,66709,43.90037991,10400,Transportation
COHR,NASDAQ,5027872850,205.66,1.13597246,2.31,269482,,4875,Electronic Technology
MEDP,NASDAQ,5024135265,140.45,-1.75573587,-2.51,52010,43.56411507,3500,Commercial Services
FLS,NYSE,5011868925,38.475,-0.19455253,-0.075,414478,39.10529519,17000,Producer Manufacturing
AUY,NYSE,5001260250,5.25,0.38240918,0.02,7877111,43.28359665,9759,Non-Energy Minerals
GRFS,NASDAQ,4995070000,19.255,-0.38799793,-0.075,940486,17.03834288,24016,Health Technology
SWI,NYSE,4993393416.8,15.9004,-0.24843162,-0.0396,673026,129.48822096,3251,Technology Services
ALSN,NYSE,4987381815,44.265,0.48808173,0.215,347930,14.80423458,3700,Producer Manufacturing
EVBG,NASDAQ,4985451770,140.65,-2.59020708,-3.74,159665,,948,Technology Services
NEWR,NYSE,4978283739,79.53,0.08809464,0.07,106688,,2131,Technology Services
PPC,NASDAQ,4973352260,20.42,1.13917781,0.23,398641,26.90206529,58500,Consumer Non-Durables
UPWK,NASDAQ,4965970320,40.68,1.57303371,0.63,926763,,570,Technology Services
BIGC,NASDAQ,4958893864.049999,71.71,0.54683118,0.39,2767859,,690,Technology Services
SLM,NASDAQ,4958770170,13.215,-2.18356773,-0.295,2752174,9.61018637,1900,Finance
CUZ,NYSE,4950150000,33.17,-0.45018007,-0.15,446057,44.69483568,331,Finance
BPOP,NASDAQ,4945574790,58.7,-1.02849435,-0.61,176757,10.60830993,8560,Finance
EIDX,NASDAQ,4944788156,127.24,3.84395658,4.71,28023,,45,Health Technology
CROX,NASDAQ,4940127387,73.19,-0.74586385,-0.55,560375,33.80242952,3803,Consumer Non-Durables
VERX,NASDAQ,4936140532.499999,33.785,6.61091827,2.095,130644,,1100,Technology Services
FTI,NYSE,4925511680,10.96,-2.6642984,-0.3,5214553,,37000,Industrial Services
FL,NYSE,4921932760,47.23,-1.25444282,-0.6,730229,14.70741982,50999,Retail Trade
CCIV.U,NYSE,4916250000,21.81,14.78947368,2.81,1117709,,,Finance
KMPR,NYSE,4915441260,75.15,-0.33156499,-0.25,70893,11.51355974,8900,Finance
QRTEB,NASDAQ,4903855797.76,11.7536,-0.05442177,-0.0064,2174,7.25925926,25228,Retail Trade
AY,NASDAQ,4900465740,45.94,-1.03403705,-0.48,512890,75.4428734,425,Utilities
KWR,NYSE,4879617340,273.65,1.7059392,4.59,30178,778.53009259,4500,Process Industries
QLYS,NASDAQ,4875124170,124.95,2.81411997,3.42,150591,56.16507995,1289,Technology Services
LAZ,NYSE,4872618860,43.21,-0.16173752,-0.07,293391,16.92145287,3018,Finance
CCJ,NYSE,4860988880,12.28,-1.0475423,-0.13,2859762,,1885,Non-Energy Minerals
CCMP,NASDAQ,4859826176,167.11,-0.4882987,-0.82,40457,34.79981764,2082,Electronic Technology
HLI,NYSE,4851312784.51,69.97,-1.04652807,-0.74,121882,23.291281,1491,Finance
ACIA,NASDAQ,4849172367,114.465,0.00436834,0.005,281621,71.69433135,429,Electronic Technology
DRVN,NASDAQ,4848238850,29.435,0.63247863,0.185,1484881,,,Consumer Services
HHC,NYSE,4846937100,88.25,-0.13579269,-0.12,178910,,1500,Finance
HCM,NASDAQ,4843720000,34.08,2.40384615,0.8,36337,,853,Health Technology
TKC,NYSE,4830840000,5.54,0.18083183,0.01,82294,8.56037152,,Communications
GOCO,NASDAQ,4830548839.36,15.04,-0.79155673,-0.12,865665,,,Finance
QRTEA,NASDAQ,4820995588,11.555,-0.81545064,-0.095,1264961,7.19135802,25228,Retail Trade
COTY,NYSE,4806577457.099999,6.2757,-8.91582003,-0.6143,21921741,,18260,Consumer Non-Durables
LANC,NASDAQ,4804708104,174.48,0.01146395,0.02,26829,36.04322046,3200,Consumer Non-Durables
EXPO,NASDAQ,4800510910,92.98,0.86786722,0.8,120294,61.75800616,1201,Industrial Services
TFII,NYSE,4796031625,51.37,-1.92821688,-1.01,53250,18.52339961,17150,Transportation
CIB,NYSE,4791230000,36.405,-3.17819149,-1.195,168031,35.45831762,31075,Finance
AL,NYSE,4785544740,42.06,-2.57123002,-1.11,366951,8.85611127,117,Finance
CFX,NYSE,4781516805,40.365,0.6859566,0.275,477332,,15000,Producer Manufacturing
GBCI,NASDAQ,4773130372.5,50.025,1.28568536,0.635,173642,19.2531088,3046,Finance
VRM,NASDAQ,4772030240.000001,36.64,-0.27218291,-0.1,1604655,,,Retail Trade
BHVN,NYSE,4770860624,79.595,2.25462487,1.755,363566,,647,Health Technology
FTDR,NASDAQ,4770494844,55.83,0.64899946,0.36,150511,36.46942801,2300,Consumer Durables
NXST,NASDAQ,4765228550,108.19,-1.07890646,-1.18,222848,9.2192663,16193,Consumer Services
EXP,NYSE,4765149705,113.95,-0.02632041,-0.03,110661,33.85008316,2400,Non-Energy Minerals
PSB,NYSE,4762230000,136.82,-0.03653101,-0.05,22103,33.24265902,155,Finance
ROOT,NASDAQ,4757648265.86,18.97,6.69291339,1.19,1717128,,,Finance
JBLU,NASDAQ,4754620080,15.12,-0.98231827,-0.15,3188422,,,Transportation
FLO,NYSE,4737791170,22.39,1.08352144,0.24,294275,47.65490534,9700,Consumer Non-Durables
MMS,NYSE,4728462612.5,76.945,1.5909691,1.205,317589,22.28433565,34300,Commercial Services
ASGN,NYSE,4727673000,89.37,-0.01118819,-0.01,50753,25.80328531,67700,Commercial Services
ALRM,NASDAQ,4724092899,96.19,0.62768072,0.6,214366,64.63150778,1160,Technology Services
RPD,NASDAQ,4720968623,91.07,0.52985981,0.48,170207,,1544,Technology Services
VRNT,NASDAQ,4719530479,71.795,0.41258741,0.295,483561,388.58695652,6500,Technology Services
WK,NYSE,4717213841.25,97.875,-2.98840321,-3.015,191874,,1580,Technology Services
CW,NYSE,4714212180,113.59,-1.52579107,-1.76,38790,20.68205045,9100,Electronic Technology
IIPR,NYSE,4705110000,192.96,-1.87643021,-3.69,204398,63.59138533,13,Finance
NOVT,NASDAQ,4704136674,133.79,0.40525328,0.54,83116,115.47794436,2290,Electronic Technology
SEER,NASDAQ,4702422999.719999,79.21,-3.97623954,-3.28,81277,,,Health Technology
LPRO,NASDAQ,4698456700,36.65,-1.58431794,-0.59,271927,,3,Technology Services
ACIW,NASDAQ,4678653340,40.07,-1.0617284,-0.43,368432,79.28739233,4018,Technology Services
JOBS,NASDAQ,4672880000,69.27,-0.08654262,-0.06,102238,32.94682317,8650,Technology Services
HFC,NYSE,4666089600,28.8,0.41841004,0.12,696418,,4074,Energy Minerals
GPK,NYSE,4658821515,17.205,-0.72129256,-0.125,659640,35.7836052,18000,Process Industries
PAC,NYSE,4654830000,103.16,-2.17164533,-2.29,19638,35.54334637,1277,Transportation
WEN,NASDAQ,4653041965,20.765,-2.23634652,-0.475,945106,46.05377277,13300,Consumer Services
CR,NYSE,4652998100,80.075,-1.40975129,-1.145,110949,212.72917758,13000,Producer Manufacturing
EVR,NYSE,4648266480,114.4,-0.3744666,-0.43,105009,20.6302438,1900,Finance
ACHC,NASDAQ,4641336036,52.155,1.09517348,0.565,259662,45.57420495,42800,Health Services
CRNC,NASDAQ,4629929956,122.86,1.24433457,1.51,230810,,1500,Technology Services
ROLL,NASDAQ,4625272618,184.265,-0.21931012,-0.405,55414,42.9455129,3890,Producer Manufacturing
STAG,NYSE,4620160000,31,0.12919897,0.04,276534,38.35955891,72,Finance
ICUI,NASDAQ,4615737094.5,219.995,1.07277405,2.335,36220,57.49227396,8000,Health Technology
SNX,NYSE,4608051480,89.4,-2.12393256,-1.94,110721,8.95007594,,Distribution Services
NOMD,NYSE,4604027080,25.93,1.09161793,0.28,204452,21.48961126,4775,Consumer Non-Durables
ESGR,NASDAQ,4602038826.78,208.29,-1.28903843,-2.72,14377,4.24079329,1444,Finance
UBSI,NASDAQ,4601360520,35.46,1.05443146,0.37,277436,15.56028557,2204,Finance
CLH,NYSE,4600359401,83.27,0.47055985,0.39,204166,38.68378063,14400,Industrial Services
OZK,NASDAQ,4600057770,35.77,4.95892019,1.69,1174633,16.18771671,2774,Finance
VVV,NYSE,4596405100,24.85,-0.91706539,-0.23,1180080,14.8008262,8800,Process Industries
CBPO,NASDAQ,4593092861.5,118.415,-0.07172996,-0.085,161184,32.91392384,2269,Health Technology
CELH,NASDAQ,4588568464,64.04,1.3692125,0.865,713567,830.15768725,120,Consumer Non-Durables
IFFT,NYSE,4588500000,42.71,-0.46609182,-0.2,25853,,13600,Consumer Non-Durables
UGP,NYSE,4581450000,3.995,-5.10688836,-0.215,541533,165.7480315,16024,Energy Minerals
ENSG,NASDAQ,4570414068,84.26,1.21321321,1.01,99635,30.54261291,24500,Health Services
FIZZ,NASDAQ,4569820447,97.97,3.39841689,3.22,223554,27.52280253,1550,Consumer Non-Durables
